# F-004 Wave Recognition Result
# Date: 2026-02-23 04:30:03
# Image dir: /home/ogu4/git/shakeop/data/test_fixtures/wave
# Threshold: 132
filename	result	confidence
wave2/vlcsnap-2026-02-22-17h05m25s402.png	WAVE_2	0.7305
wave2/vlcsnap-2026-02-22-17h05m57s933.png	WAVE_2	0.8086
wave2/vlcsnap-2026-02-22-17h06m05s875.png	WAVE_2	0.7656
wave2/vlcsnap-2026-02-22-17h06m13s580.png	WAVE_2	0.7578
wave2/vlcsnap-2026-02-22-17h07m04s546.png	WAVE_2	0.8164
wave2/vlcsnap-2026-02-22-17h15m08s503.png	WAVE_2	0.7070
wave2/vlcsnap-2026-02-22-17h15m22s505.png	WAVE_2	0.7891
wave2/vlcsnap-2026-02-22-17h15m30s713.png	WAVE_2	0.7305
wave2/vlcsnap-2026-02-22-17h15m51s558.png	WAVE_2	0.7734
wave2/vlcsnap-2026-02-22-17h15m56s337.png	WAVE_2	0.6836
wave2/vlcsnap-2026-02-22-17h20m43s845.png	WAVE_2	0.7422
wave2/vlcsnap-2026-02-22-17h20m48s704.png	WAVE_2	0.8242
wave2/vlcsnap-2026-02-22-17h21m00s770.png	WAVE_2	0.7695
wave2/vlcsnap-2026-02-22-17h21m03s250.png	WAVE_2	0.8242
wave3/vlcsnap-2026-02-22-17h07m51s176.png	WAVE_3	0.8438
wave3/vlcsnap-2026-02-22-17h07m58s500.png	WAVE_3	0.8398
wave3/vlcsnap-2026-02-22-17h08m09s174.png	WAVE_3	0.8633
wave3/vlcsnap-2026-02-22-17h08m20s279.png	WAVE_3	0.8789
wave3/vlcsnap-2026-02-22-17h08m30s728.png	WAVE_3	0.8828
wave3/vlcsnap-2026-02-22-17h08m40s818.png	WAVE_3	0.7734
wave3/vlcsnap-2026-02-22-17h09m03s700.png	WAVE_3	0.8125
wave3/vlcsnap-2026-02-22-17h09m13s931.png	WAVE_3	0.7656
wave3/vlcsnap-2026-02-22-17h10m11s189.png	WAVE_3	0.8242
wave3/vlcsnap-2026-02-22-17h21m28s736.png	WAVE_3	0.8438
wave3/vlcsnap-2026-02-22-17h21m33s092.png	WAVE_3	0.8359
wave3/vlcsnap-2026-02-22-17h21m52s408.png	WAVE_3	0.7734
wave3/vlcsnap-2026-02-22-17h21m58s911.png	WAVE_3	0.8242
wave3/vlcsnap-2026-02-22-17h22m09s246.png	WAVE_3	0.7969
wave3/vlcsnap-2026-02-22-17h22m15s864.png	WAVE_3	0.8164
wave3/vlcsnap-2026-02-22-17h22m29s998.png	WAVE_3	0.8320
wave3/vlcsnap-2026-02-22-17h22m40s057.png	WAVE_3	0.8125
wave3/vlcsnap-2026-02-22-17h23m06s463.png	WAVE_3	1.0000
wave3/vlcsnap-2026-02-22-17h27m34s123.png	WAVE_3	0.8086
wave3/vlcsnap-2026-02-22-17h27m37s435.png	WAVE_3	0.8438
wave3/vlcsnap-2026-02-22-17h34m19s107.png	WAVE_3	0.7070
wave4/vlcsnap-2026-02-22-17h28m42s432.png	WAVE_4	1.0000
wave4/vlcsnap-2026-02-22-17h28m52s559.png	WAVE_4	0.8164
wave4/vlcsnap-2026-02-22-17h28m59s940.png	WAVE_4	0.7852
wave4/vlcsnap-2026-02-22-17h29m43s449.png	WAVE_4	0.8438
wave4/vlcsnap-2026-02-22-17h29m53s085.png	WAVE_4	0.7461
wave4/vlcsnap-2026-02-22-17h30m38s544.png	WAVE_4	0.8359
wave5/vlcsnap-2026-02-22-17h30m55s826.png	WAVE_5	1.0000
wave5/vlcsnap-2026-02-22-17h31m07s472.png	WAVE_5	0.7773
wave5/vlcsnap-2026-02-22-17h31m15s471.png	WAVE_5	0.8203
wave5/vlcsnap-2026-02-22-17h31m31s304.png	WAVE_5	0.7734
wave5/vlcsnap-2026-02-22-17h31m44s536.png	WAVE_5	0.7461
wave5/vlcsnap-2026-02-22-17h31m51s278.png	WAVE_5	0.7461
wave5/vlcsnap-2026-02-22-17h32m14s895.png	WAVE_5	0.6406
wave5/vlcsnap-2026-02-22-17h32m17s217.png	WAVE_5	0.7539
